172.19.0.1 - - [03/Jun/2020:21:40:20 +0000] "GET /ebt/insall.php HTTP/1.1" 403 578 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.19.0.1 - - [03/Jun/2020:21:40:20 +0000] "GET /favicon.ico HTTP/1.1" 403 575 "http://localhost:8000/ebt/insall.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.19.0.1 - - [03/Jun/2020:21:40:20 +0000] "GET /ebt/insall.php HTTP/1.1" 403 578 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.19.0.1 - - [03/Jun/2020:21:40:20 +0000] "GET /favicon.ico HTTP/1.1" 403 575 "http://localhost:8000/ebt/insall.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.19.0.1 - - [03/Jun/2020:21:40:20 +0000] "GET /ebt/insall.php HTTP/1.1" 403 578 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.19.0.1 - - [03/Jun/2020:21:40:20 +0000] "GET /favicon.ico HTTP/1.1" 403 575 "http://localhost:8000/ebt/insall.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.19.0.1 - - [03/Jun/2020:21:41:59 +0000] "GET /ebt/insall.php HTTP/1.1" 403 579 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.19.0.1 - - [03/Jun/2020:21:41:59 +0000] "GET /favicon.ico HTTP/1.1" 403 575 "http://localhost:8000/ebt/insall.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.19.0.1 - - [03/Jun/2020:21:42:00 +0000] "GET /ebt/insall.php HTTP/1.1" 403 578 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.19.0.1 - - [03/Jun/2020:21:42:00 +0000] "GET /favicon.ico HTTP/1.1" 403 575 "http://localhost:8000/ebt/insall.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.19.0.1 - - [03/Jun/2020:21:42:00 +0000] "GET /ebt/insall.php HTTP/1.1" 403 578 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.19.0.1 - - [03/Jun/2020:21:42:00 +0000] "GET /favicon.ico HTTP/1.1" 403 575 "http://localhost:8000/ebt/insall.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.19.0.1 - - [03/Jun/2020:21:42:01 +0000] "GET /favicon.ico HTTP/1.1" 403 575 "http://localhost:8000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.19.0.1 - - [03/Jun/2020:21:42:02 +0000] "GET / HTTP/1.1" 403 564 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.19.0.1 - - [03/Jun/2020:21:42:02 +0000] "GET /favicon.ico HTTP/1.1" 403 575 "http://localhost:8000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.20.0.1 - - [03/Jun/2020:21:42:47 +0000] "GET / HTTP/1.1" 403 565 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.20.0.1 - - [03/Jun/2020:21:42:47 +0000] "GET /favicon.ico HTTP/1.1" 403 575 "http://localhost:8000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.20.0.1 - - [03/Jun/2020:21:42:48 +0000] "GET / HTTP/1.1" 403 564 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.20.0.1 - - [03/Jun/2020:21:42:48 +0000] "GET /favicon.ico HTTP/1.1" 403 575 "http://localhost:8000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.20.0.1 - - [03/Jun/2020:21:42:54 +0000] "GET /ebt/ HTTP/1.1" 403 569 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.20.0.1 - - [03/Jun/2020:21:42:54 +0000] "GET /favicon.ico HTTP/1.1" 403 575 "http://localhost:8000/ebt/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.20.0.1 - - [03/Jun/2020:21:43:04 +0000] "GET /ebt/index.php/ HTTP/1.1" 403 579 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.20.0.1 - - [03/Jun/2020:21:43:04 +0000] "GET /favicon.ico HTTP/1.1" 403 575 "http://localhost:8000/ebt/index.php/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.20.0.1 - - [03/Jun/2020:21:43:56 +0000] "-" 408 0 "-" "-"
172.20.0.1 - - [03/Jun/2020:21:47:34 +0000] "GET /ebt/index.php/ HTTP/1.1" 403 579 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.20.0.1 - - [03/Jun/2020:21:47:34 +0000] "GET /favicon.ico HTTP/1.1" 403 575 "http://localhost:8000/ebt/index.php/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.20.0.1 - - [03/Jun/2020:21:47:35 +0000] "GET /ebt/index.php/ HTTP/1.1" 403 578 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.20.0.1 - - [03/Jun/2020:21:47:35 +0000] "GET /favicon.ico HTTP/1.1" 403 575 "http://localhost:8000/ebt/index.php/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.20.0.1 - - [03/Jun/2020:21:47:35 +0000] "GET /ebt/index.php/ HTTP/1.1" 403 578 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.20.0.1 - - [03/Jun/2020:21:47:35 +0000] "GET /favicon.ico HTTP/1.1" 403 575 "http://localhost:8000/ebt/index.php/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.20.0.1 - - [03/Jun/2020:21:47:36 +0000] "GET /favicon.ico HTTP/1.1" 403 575 "http://localhost:8000/ebt/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.20.0.1 - - [03/Jun/2020:21:47:36 +0000] "GET /ebt/ HTTP/1.1" 403 568 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.20.0.1 - - [03/Jun/2020:21:47:36 +0000] "GET /favicon.ico HTTP/1.1" 403 575 "http://localhost:8000/ebt/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.20.0.1 - - [03/Jun/2020:21:47:37 +0000] "GET /ebt/ HTTP/1.1" 403 568 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.20.0.1 - - [03/Jun/2020:21:47:37 +0000] "GET /favicon.ico HTTP/1.1" 403 575 "http://localhost:8000/ebt/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.20.0.1 - - [03/Jun/2020:21:47:37 +0000] "GET /ebt/ HTTP/1.1" 403 568 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.20.0.1 - - [03/Jun/2020:21:47:37 +0000] "GET /favicon.ico HTTP/1.1" 403 575 "http://localhost:8000/ebt/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.20.0.1 - - [03/Jun/2020:21:47:37 +0000] "GET /ebt/ HTTP/1.1" 403 568 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.20.0.1 - - [03/Jun/2020:21:47:37 +0000] "GET /favicon.ico HTTP/1.1" 403 575 "http://localhost:8000/ebt/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.20.0.1 - - [03/Jun/2020:21:47:37 +0000] "GET /ebt/ HTTP/1.1" 403 568 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.20.0.1 - - [03/Jun/2020:21:47:37 +0000] "GET /favicon.ico HTTP/1.1" 403 575 "http://localhost:8000/ebt/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.20.0.1 - - [03/Jun/2020:21:47:37 +0000] "GET /ebt/ HTTP/1.1" 403 568 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.20.0.1 - - [03/Jun/2020:21:47:38 +0000] "GET /favicon.ico HTTP/1.1" 403 575 "http://localhost:8000/ebt/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.20.0.1 - - [03/Jun/2020:21:47:38 +0000] "GET /ebt/ HTTP/1.1" 403 568 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.20.0.1 - - [03/Jun/2020:21:47:38 +0000] "GET /favicon.ico HTTP/1.1" 403 575 "http://localhost:8000/ebt/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.20.0.1 - - [03/Jun/2020:21:47:58 +0000] "GET / HTTP/1.1" 403 565 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.20.0.1 - - [03/Jun/2020:21:47:58 +0000] "GET /favicon.ico HTTP/1.1" 403 575 "http://localhost:8000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.21.0.1 - - [03/Jun/2020:21:48:51 +0000] "GET / HTTP/1.1" 403 565 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.21.0.1 - - [03/Jun/2020:21:48:51 +0000] "GET /favicon.ico HTTP/1.1" 403 575 "http://localhost:8000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
172.21.0.1 - - [03/Jun/2020:21:48:52 +0000] "GET / HTTP/1.1" 403 564 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
